gmap_id,name,address,description,latitude,longitude,category,num_of_reviews
0X80Dcf45C1D8E14B90X43A56D6E97Ae6B35,Outrigger Tavern,Outrigger Tavern 1920 S El Camino Real San Clemente Ca 92672,Sin Dato,33.4170902,-117.602649,Bar,78
0X80C2Bfc40B15A8Bd0X98Ad814E99B6B6D0,The Roof At Edition,The Roof At Edition 9040 Sunset Blvd West Hollywood Ca 90069,Sin Dato,34.0903652,-118.3895745,Bar,8
0X80C2Bfc40B15A8Bd0X98Ad814E99B6B6D0,The Roof At Edition,The Roof At Edition 9040 Sunset Blvd West Hollywood Ca 90069,Sin Dato,34.0903652,-118.3895745,Bar,8
0X80Ac2F4C502Bd3750X7A0Cfe756292E402,Carmens Black  White Bar,Carmens Black  White Bar 100 Scobie Dr West Wendover Nv 89883,Sin Dato,40.731463,-114.045086,Bar,48
0X80Ac2F4C502Bd3750X7A0Cfe756292E402,Carmens Black  White Bar,Carmens Black  White Bar 100 Scobie Dr West Wendover Nv 89883,Sin Dato,40.731463,-114.045086,Bar,48
0X80Dcb14Aaa0A559F0Xb7Daaf96A0B90D82,Brooks Bar,Brooks Bar Van Buren 6720 Van Buren Boulevard Riverside Ca 92503,Sin Dato,33.9530817,-117.4557432,Bar,68
0X80Dcb14Aaa0A559F0Xb7Daaf96A0B90D82,Brooks Bar,Brooks Bar Van Buren 6720 Van Buren Boulevard Riverside Ca 92503,Sin Dato,33.9530817,-117.4557432,Bar,68
0X80990Fab5077D8290X278Fb79Dcec035C5,Virginia City Cigar And Bar,Virginia City Cigar And Bar 69 N C Street Virginia City Nv 89440,Sin Dato,39.3117017,-119.6490291,Bar,33
0X80990Fab5077D8290X278Fb79Dcec035C5,Virginia City Cigar And Bar,Virginia City Cigar And Bar 69 N C Street Virginia City Nv 89440,Sin Dato,39.3117017,-119.6490291,Bar,33
0X80Dc77A131Cbf5A50Xcf95F0C3D2A21Fe0,Barrel  Stave Pour House Downtown Vista,Barrel  Stave Pour House Downtown Vista 206 Main St Vista Ca 92084,Sin Dato,33.2024551,-117.2423369,Bar,28
0X80Dc77A131Cbf5A50Xcf95F0C3D2A21Fe0,Barrel  Stave Pour House Downtown Vista,Barrel  Stave Pour House Downtown Vista 206 Main St Vista Ca 92084,Sin Dato,33.2024551,-117.2423369,Bar,28
0X80D95560Acf729F70X8E5D77F4A14Fd332,Pure Project North Park Tap Room,Pure Project North Park Tap Room 2867 El Cajon Blvd San Diego Ca 92104,Sin Dato,32.7549224,-117.1321746,Bar,2
0X80D95560Acf729F70X8E5D77F4A14Fd332,Pure Project North Park Tap Room,Pure Project North Park Tap Room 2867 El Cajon Blvd San Diego Ca 92104,Sin Dato,32.7549224,-117.1321746,Bar,2
0X808F799D84Fc5Ced0Xbaac762Cfae3D7B3,Fairway Cocktail Lounge,Fairway Cocktail Lounge 900 El Camino Real South San Francisco Ca 94080,Sin Dato,37.6532199,-122.4321995,Bar,18
0X808F799D84Fc5Ced0Xbaac762Cfae3D7B3,Fairway Cocktail Lounge,Fairway Cocktail Lounge 900 El Camino Real South San Francisco Ca 94080,Sin Dato,37.6532199,-122.4321995,Bar,18
0X80C8C598Fb4C07830Xd40120E872Df730B,Bud 29 Track Lounge,Bud 29 Track Lounge Mccarran International Airport Terminal 1 Esplande Main Concourse 5757 Wayne Newton Blvd Las Vegas Nv 89119,Straightforward Airport Watering Hole Serving Beer With Simple Grub In A Relaxed Setting,36.0853708,-115.1496137,Bar,26
0X80C8C598Fb4C07830Xd40120E872Df730B,Bud 29 Track Lounge,Bud 29 Track Lounge Mccarran International Airport Terminal 1 Esplande Main Concourse 5757 Wayne Newton Blvd Las Vegas Nv 89119,Straightforward Airport Watering Hole Serving Beer With Simple Grub In A Relaxed Setting,36.0853708,-115.1496137,Bar,26
0X80Ce5Cd48703Faed0Xa9Fd40C799E6D15D,Ski Pass,Ski Pass Arizona 86429,Sin Dato,35.2102764,-114.5771879,Bay,4
0X80Ce5Cd48703Faed0Xa9Fd40C799E6D15D,Ski Pass,Ski Pass Arizona 86429,Sin Dato,35.2102764,-114.5771879,Bay,4
0X80C94B60051134870X778929Bcbd9Ba5De,Danger Bay,Danger Bay Arizona 86443,Sin Dato,36.0882941,-114.4389737,Bay,1
0X80C94B60051134870X778929Bcbd9Ba5De,Danger Bay,Danger Bay Arizona 86443,Sin Dato,36.0882941,-114.4389737,Bay,1
0X80Ce42D5675A444B0X2565F2602A6907Ec,Davis Cove,Davis Cove Arizona 86429,Sin Dato,35.2077765,-114.5713544,Bay,8
0X80Ce42D5675A444B0X2565F2602A6907Ec,Davis Cove,Davis Cove Arizona 86429,Sin Dato,35.2077765,-114.5713544,Bay,8
0X808De88F90446C430Xee952Aaf0Af53379,The Pit,The Pit California 93923,Sin Dato,36.5213845,-121.9368043,Bay,1
0X808De88F90446C430Xee952Aaf0Af53379,The Pit,The Pit California 93923,Sin Dato,36.5213845,-121.9368043,Bay,1
0X80C92Df2F3321Cc30X8E8D5988A3Fe1B1B,Castle Cove,Castle Cove Arizona 86443,Sin Dato,36.0618605,-114.7269074,Bay,2
0X80C92Df2F3321Cc30X8E8D5988A3Fe1B1B,Castle Cove,Castle Cove Arizona 86443,Sin Dato,36.0618605,-114.7269074,Bay,2
0X80D9532C495F59610X2B03F438Aee8B920,Glorietta Bay,Glorietta Bay Coronado Ca,Small Bay Bordered By A Marina  Park Featuring Boat Launches Vessel Rentals  Scenic Views,32.6780804,-117.1698557,Bay,8
0X80D9532C495F59610X2B03F438Aee8B920,Glorietta Bay,Glorietta Bay Coronado Ca,Small Bay Bordered By A Marina  Park Featuring Boat Launches Vessel Rentals  Scenic Views,32.6780804,-117.1698557,Bay,8
0X80859Bc762F9C3190Xd52B6Cd09714Ae0,San Rafael Bay,San Rafael Bay California,Sin Dato,37.9658043,-122.4778593,Bay,8
0X80859Bc762F9C3190Xd52B6Cd09714Ae0,San Rafael Bay,San Rafael Bay California,Sin Dato,37.9658043,-122.4778593,Bay,8
0X80999D6A88Abd1410X67C7145831Eaa1A5,Glenbrook Bay,Glenbrook Bay Nevada 89413,Sin Dato,39.0930399,-119.9480348,Bay,3
0X80999D6A88Abd1410X67C7145831Eaa1A5,Glenbrook Bay,Glenbrook Bay Nevada 89413,Sin Dato,39.0930399,-119.9480348,Bay,3
0X80Dd5D7C52Fc647F0Xe94F1283C6Aed402,Emerald Bay,Emerald Bay California 90704,Sin Dato,33.4667341,-118.5247121,Bay,17
0X80Dd5D7C52Fc647F0Xe94F1283C6Aed402,Emerald Bay,Emerald Bay California 90704,Sin Dato,33.4667341,-118.5247121,Bay,17
0X80D18C6465Cc6B8F0Xdf6709A1D3Edc048,Steamboat Cove,Steamboat Cove Arizona 86406,A Nowake Zone This Large Cove On Lake Havasu Features A Beach Picnic Tables  Campsites,34.3981909,-114.2544667,Bay,8
0X80D18C6465Cc6B8F0Xdf6709A1D3Edc048,Steamboat Cove,Steamboat Cove Arizona 86406,A Nowake Zone This Large Cove On Lake Havasu Features A Beach Picnic Tables  Campsites,34.3981909,-114.2544667,Bay,8
0X80900F242Cde74330X859D0Bdad44C4D8C,Windmill Cove,Windmill Cove California 95206,Sin Dato,37.9901203,-121.4079373,Bay,24
0X80900F242Cde74330X859D0Bdad44C4D8C,Windmill Cove,Windmill Cove California 95206,Sin Dato,37.9901203,-121.4079373,Bay,24
0X80Ce5D28A18806830X68C8657A7506B67D,Katherine Landing,Katherine Landing Arizona 86429,Sin Dato,35.2199985,-114.5671877,Bay,38
0X80Ce5D28A18806830X68C8657A7506B67D,Katherine Landing,Katherine Landing Arizona 86429,Sin Dato,35.2199985,-114.5671877,Bay,38
0X54D27D1Eb189709D0Xcc7A6C02D59E6474,Obrien Creek Inlet,Obrien Creek Inlet California 96051,Sin Dato,40.8140684,-122.3649429,Bay,2
0X54D27D1Eb189709D0Xcc7A6C02D59E6474,Obrien Creek Inlet,Obrien Creek Inlet California 96051,Sin Dato,40.8140684,-122.3649429,Bay,2
0X80C928Bd04Cf89790Xfaa0Cd6Ca3Cf05E1,Upper Government Wash Cove,Upper Government Wash Cove Nevada 89005,Sin Dato,36.1258104,-114.8305446,Bay,6
0X80C928Bd04Cf89790Xfaa0Cd6Ca3Cf05E1,Upper Government Wash Cove,Upper Government Wash Cove Nevada 89005,Sin Dato,36.1258104,-114.8305446,Bay,6
0X80D9532Dac7Edbd90X9D39Ce67286A877D,Glorietta Bay Anchorage,Glorietta Bay Anchorage Glorietta Bay Coronado Ca 92118,Sin Dato,32.6787798,-117.1691282,Bay,3
0X80D9532Dac7Edbd90X9D39Ce67286A877D,Glorietta Bay Anchorage,Glorietta Bay Anchorage Glorietta Bay Coronado Ca 92118,Sin Dato,32.6787798,-117.1691282,Bay,3
0X80C3271F3C1Fe5490X9D168Defb5C2B614,Morris Reservoir Dam,Morris Reservoir Dam San Gabriel Canyon Rd Azusa Ca 91702,Sin Dato,34.1762537,-117.8827431,Dam,45
0X80C3271F3C1Fe5490X9D168Defb5C2B614,Morris Reservoir Dam,Morris Reservoir Dam San Gabriel Canyon Rd Azusa Ca 91702,Sin Dato,34.1762537,-117.8827431,Dam,45
0X808F86Dbfb7Ceb110X70282E47F4C65A7D,Cgi Gym,Cgi Gym Alameda Ca 94501,Sin Dato,37.781133,-122.2489423,Gym,28
0X808F86Dbfb7Ceb110X70282E47F4C65A7D,Cgi Gym,Cgi Gym Alameda Ca 94501,Sin Dato,37.781133,-122.2489423,Gym,28
0X80Dbff2E9B3466B90Xb382975Cb1091207,The Barn,The Barn San Diego Ca 92145,Sin Dato,32.8825305,-117.1345935,Gym,58
0X80Dbff2E9B3466B90Xb382975Cb1091207,The Barn,The Barn San Diego Ca 92145,Sin Dato,32.8825305,-117.1345935,Gym,58
0X808Fcbaa4927D2710X90C5397Eb1B4B2B0,Auxiliary Gym,Auxiliary Gym Santa Clara Ca 95050,Sin Dato,37.344365,-121.9433052,Gym,3
0X808Fcbaa4927D2710X90C5397Eb1B4B2B0,Auxiliary Gym,Auxiliary Gym Santa Clara Ca 95050,Sin Dato,37.344365,-121.9433052,Gym,3
0X80C8C170Fd26Aae90Xbce15C61C9Cbc96E,Ymca,Ymca Meadows Ln Las Vegas Nv 89107,Sin Dato,36.1689169,-115.196523,Gym,34
0X80C8C170Fd26Aae90Xbce15C61C9Cbc96E,Ymca,Ymca Meadows Ln Las Vegas Nv 89107,Sin Dato,36.1689169,-115.196523,Gym,34
0X808529F9Dc6412650Xc2781B0A5C617D94,Davis Aquadarts,Davis Aquadarts 599 B St Davis Ca 95616,Sin Dato,38.5478275,-121.7457933,Gym,1
0X808529F9Dc6412650Xc2781B0A5C617D94,Davis Aquadarts,Davis Aquadarts 599 B St Davis Ca 95616,Sin Dato,38.5478275,-121.7457933,Gym,1
0X808F86389C5Af6C90Xf878F60Be3C1Cabc,Gym,Gym 4055 Macarthur Blvd Oakland Ca 94619,Sin Dato,37.7893434,-122.1970791,Gym,7
0X808F86389C5Af6C90Xf878F60Be3C1Cabc,Gym,Gym 4055 Macarthur Blvd Oakland Ca 94619,Sin Dato,37.7893434,-122.1970791,Gym,7
0X80Dc71576Fb169970Xd3A4A824E6Bced4E,108 Athletics,108 Athletics 245 Emerald Dr Vista Ca 92083,Sin Dato,33.190896,-117.278477,Gym,4
0X80Dc71576Fb169970Xd3A4A824E6Bced4E,108 Athletics,108 Athletics 245 Emerald Dr Vista Ca 92083,Sin Dato,33.190896,-117.278477,Gym,4
0X80C2992Bf1Bea8D10Xc6C1D5F95Fe7D356,Profit 3,Profit 3 17623 Ventura Blvd Encino Ca 91316,Sin Dato,34.1627162,-118.5169148,Gym,8
0X80C2992Bf1Bea8D10Xc6C1D5F95Fe7D356,Profit 3,Profit 3 17623 Ventura Blvd Encino Ca 91316,Sin Dato,34.1627162,-118.5169148,Gym,8
0X8096Ba04860439490Xbfd75B6A3Db3A154,Studio M Yoga,Studio M Yoga 5009 5Th St Mariposa Ca 95338,Sin Dato,37.4839762,-119.9652312,Gym,3
0X8096Ba04860439490Xbfd75B6A3Db3A154,Studio M Yoga,Studio M Yoga 5009 5Th St Mariposa Ca 95338,Sin Dato,37.4839762,-119.9652312,Gym,3
0X8084Dff49F625C450X6Ef531200226815D,Anytime Fitness,Anytime Fitness 113 Main St Winters Ca 95694,Sin Dato,38.5213003,-121.9714849,Gym,14
0X8084Dff49F625C450X6Ef531200226815D,Anytime Fitness,Anytime Fitness 113 Main St Winters Ca 95694,Sin Dato,38.5213003,-121.9714849,Gym,14
0X80C34Bc55E85Fe330X1C523D6153Ca8D6D,Area 24,Area 24 14189 Foothill Blvd Fontana Ca 92335,Sin Dato,34.1060104,-117.495079,Gym,13
0X80C34Bc55E85Fe330X1C523D6153Ca8D6D,Area 24,Area 24 14189 Foothill Blvd Fontana Ca 92335,Sin Dato,34.1060104,-117.495079,Gym,13
0X808E2E69Ac3A24570X6771Eb404Ae87F0B,Crossfit Fcc,Crossfit Fcc 474 Piercy Rd San Jose Ca 95138,Sin Dato,37.2586838,-121.7796707,Gym,8
0X808E2E69Ac3A24570X6771Eb404Ae87F0B,Crossfit Fcc,Crossfit Fcc 474 Piercy Rd San Jose Ca 95138,Sin Dato,37.2586838,-121.7796707,Gym,8
0X80993Fc2803691D90X4197A9549Aaf9A90,Anytime Fitness,Anytime Fitness 5255 Longley Ln Reno Nv 89502,Sin Dato,39.4762479,-119.7656306,Gym,44
0X80993Fc2803691D90X4197A9549Aaf9A90,Anytime Fitness,Anytime Fitness 5255 Longley Ln Reno Nv 89502,Sin Dato,39.4762479,-119.7656306,Gym,44
0X80Dbffeb04Aa2E310X9Aa6072623Aa3Dbb,Crossfit Atr,Crossfit Atr 4250 Pepsi Dr San Diego Ca 92111,Sin Dato,32.8190538,-117.1535411,Gym,68
0X80Dbffeb04Aa2E310X9Aa6072623Aa3Dbb,Crossfit Atr,Crossfit Atr 4250 Pepsi Dr San Diego Ca 92111,Sin Dato,32.8190538,-117.1535411,Gym,68
0X80838Bd9F50Da65B0X7Da1659C979Af43B,Ck Fitness,Ck Fitness 14860 Olympic Dr Clearlake Ca 95422,Sin Dato,38.9626146,-122.6332971,Gym,36
0X80838Bd9F50Da65B0X7Da1659C979Af43B,Ck Fitness,Ck Fitness 14860 Olympic Dr Clearlake Ca 95422,Sin Dato,38.9626146,-122.6332971,Gym,36
0X809040F767E350C70X4D6E886971Efd7A1,Fit Republic,Fit Republic 934 Perimeter Dr Manteca Ca 95337,Sin Dato,37.7818347,-121.2289906,Gym,53
0X809040F767E350C70X4D6E886971Efd7A1,Fit Republic,Fit Republic 934 Perimeter Dr Manteca Ca 95337,Sin Dato,37.7818347,-121.2289906,Gym,53
0X8085Bb9A3Ee21Ed50X1E21Db2Cc49C1C2F,Marin Fitness,Marin Fitness 2025 Novato Blvd Novato Ca 94947,Sin Dato,38.1106701,-122.5922409,Gym,18
0X8085Bb9A3Ee21Ed50X1E21Db2Cc49C1C2F,Marin Fitness,Marin Fitness 2025 Novato Blvd Novato Ca 94947,Sin Dato,38.1106701,-122.5922409,Gym,18
0X80Db43Df949B8B710Xf21B0F03F31620Da,Planet Fitness,Planet Fitness 1579 E 2Nd St Beaumont Ca 92223,Sin Dato,33.92247,-116.94883,Gym,38
0X80Db43Df949B8B710Xf21B0F03F31620Da,Planet Fitness,Planet Fitness 1579 E 2Nd St Beaumont Ca 92223,Sin Dato,33.92247,-116.94883,Gym,38
0X80Bf8F7B8A7886930Xe93776Fa6B777A35,Shark Fin Trail Headparking,Shark Fin Trail Headparking Lone Pine Ca 93545,Sin Dato,36.5988405,-118.1181218,Gym,17
0X80Bf8F7B8A7886930Xe93776Fa6B777A35,Shark Fin Trail Headparking,Shark Fin Trail Headparking Lone Pine Ca 93545,Sin Dato,36.5988405,-118.1181218,Gym,17
0X80Dcb794084C83630X2Cd1149F00A5A2E9,Ufc Gym Corona,Ufc Gym Corona 470 Mckinley St Corona Ca 92879,Sin Dato,33.8877932,-117.5236257,Gym,113
0X80Dcb794084C83630X2Cd1149F00A5A2E9,Ufc Gym Corona,Ufc Gym Corona 470 Mckinley St Corona Ca 92879,Sin Dato,33.8877932,-117.5236257,Gym,113
0X80993953B557Daad0Xd3A404D3E389Cb66,Anytime Fitness,Anytime Fitness 3170 Vista Blvd Sparks Nv 89436,Sin Dato,39.5608289,-119.7050555,Gym,58
0X80993953B557Daad0Xd3A404D3E389Cb66,Anytime Fitness,Anytime Fitness 3170 Vista Blvd Sparks Nv 89436,Sin Dato,39.5608289,-119.7050555,Gym,58
0X809106Fd76E5C7130X7101294E22D3Ea9A,Fitness Evolution,Fitness Evolution 2705 Geer Rd Turlock Ca 95382,Sin Dato,37.5179653,-120.8497877,Gym,45
0X809106Fd76E5C7130X7101294E22D3Ea9A,Fitness Evolution,Fitness Evolution 2705 Geer Rd Turlock Ca 95382,Sin Dato,37.5179653,-120.8497877,Gym,45
0X80Eae5E11A888Af70X35709B876D319Cb2,Grand Slam Usa Gym,Grand Slam Usa Gym 2236 High St Delano Ca 93215,Sin Dato,35.7878259,-119.2516458,Gym,68
0X80Eae5E11A888Af70X35709B876D319Cb2,Grand Slam Usa Gym,Grand Slam Usa Gym 2236 High St Delano Ca 93215,Sin Dato,35.7878259,-119.2516458,Gym,68
0X80D7678451F8A9190X1D1D0E38Dd7D4580,Iv Fitness Club,Iv Fitness Club 220 Wake Ave El Centro Ca 92243,Sin Dato,32.7717493,-115.5473471,Gym,27
0X80D7678451F8A9190X1D1D0E38Dd7D4580,Iv Fitness Club,Iv Fitness Club 220 Wake Ave El Centro Ca 92243,Sin Dato,32.7717493,-115.5473471,Gym,27
0X80858487Dc557Dab0X5A58Da91Ac9E0B33,Public Tennis Courts,Public Tennis Courts Belvedere Tiburon Ca 94920,Sin Dato,37.8759784,-122.4575168,Gym,2
0X80858487Dc557Dab0X5A58Da91Ac9E0B33,Public Tennis Courts,Public Tennis Courts Belvedere Tiburon Ca 94920,Sin Dato,37.8759784,-122.4575168,Gym,2
0X80Dcd681A720B60B0X863D7F2A21Fd78De,Zumba Fit,Zumba Fit 322 W Santa Fe Ave Placentia Ca 92870,Sin Dato,33.8693477,-117.874069,Gym,5
0X80Dcd681A720B60B0X863D7F2A21Fd78De,Zumba Fit,Zumba Fit 322 W Santa Fe Ave Placentia Ca 92870,Sin Dato,33.8693477,-117.874069,Gym,5
0X80Ece5142Cbc87930Xda716Db2Cf4Fa2B,Cuesta College Gymnasium,Cuesta College Gymnasium San Luis Obispo Ca 93405,Sin Dato,35.3274019,-120.7403274,Gym,8
0X80Ece5142Cbc87930Xda716Db2Cf4Fa2B,Cuesta College Gymnasium,Cuesta College Gymnasium San Luis Obispo Ca 93405,Sin Dato,35.3274019,-120.7403274,Gym,8
0X80C2Bfe081887E990Xd04Dc755D7D6D71B,Miami Fitness,Miami Fitness 1611 W Verdugo Ave Burbank Ca 91506,Sin Dato,34.1682819,-118.3227378,Gym,5
0X80C2Bfe081887E990Xd04Dc755D7D6D71B,Miami Fitness,Miami Fitness 1611 W Verdugo Ave Burbank Ca 91506,Sin Dato,34.1682819,-118.3227378,Gym,5
0X80D9582Fc2D823E50Xfcabe6Eb3B5Ba1Cd,Crossfit Dark Side,Crossfit Dark Side 912 Fesler St El Cajon Ca 92020,Sin Dato,32.8093643,-116.9739227,Gym,8
0X80D9582Fc2D823E50Xfcabe6Eb3B5Ba1Cd,Crossfit Dark Side,Crossfit Dark Side 912 Fesler St El Cajon Ca 92020,Sin Dato,32.8093643,-116.9739227,Gym,8
0X808Fcb4Dfe5285410X1C1919035Adf3093,Mind Pump Media,Mind Pump Media 1343 The Alameda San Jose Ca 95126,Sin Dato,37.3324754,-121.9134821,Gym,1
0X808Fcb4Dfe5285410X1C1919035Adf3093,Mind Pump Media,Mind Pump Media 1343 The Alameda San Jose Ca 95126,Sin Dato,37.3324754,-121.9134821,Gym,1
0X80Dc81Fafce21Ad30X1892A15C9D626550,Speedys Fitness,Speedys Fitness 41695 Elm St 302 Murrieta Ca 92562,Sin Dato,33.5341083,-117.1825401,Gym,2
0X80Dc81Fafce21Ad30X1892A15C9D626550,Speedys Fitness,Speedys Fitness 41695 Elm St 302 Murrieta Ca 92562,Sin Dato,33.5341083,-117.1825401,Gym,2
0X80859A873D482C7D0Xbd9Ef142F8134Eea,Tjs Gym,Tjs Gym 118 Corte Madera Ave Corte Madera Ca 94925,Sin Dato,37.9264741,-122.5302896,Gym,4
0X80859A873D482C7D0Xbd9Ef142F8134Eea,Tjs Gym,Tjs Gym 118 Corte Madera Ave Corte Madera Ca 94925,Sin Dato,37.9264741,-122.5302896,Gym,4
0X808506F537D4F46D0X91Fb76Db510940F0,Wine Country Crossfit,Wine Country Crossfit 818 Jackson St Napa Ca 94559,Sin Dato,38.3076784,-122.2882635,Gym,36
0X808506F537D4F46D0X91Fb76Db510940F0,Wine Country Crossfit,Wine Country Crossfit 818 Jackson St Napa Ca 94559,Sin Dato,38.3076784,-122.2882635,Gym,36
0X80905775Fce16E650Xba6D13Ec45268Cac,Zerillo Park,Zerillo Park 2800 Briarcliff Dr Riverbank Ca 95367,Sin Dato,37.7393341,-120.942871,Gym,18
0X80905775Fce16E650Xba6D13Ec45268Cac,Zerillo Park,Zerillo Park 2800 Briarcliff Dr Riverbank Ca 95367,Sin Dato,37.7393341,-120.942871,Gym,18
0X8085561265B2982B0X78456C6A1808F2B0,California Fitness 247,California Fitness 247 2515 Main St Oakley Ca 94561,Sin Dato,37.9973521,-121.7318739,Gym,28
0X8085561265B2982B0X78456C6A1808F2B0,California Fitness 247,California Fitness 247 2515 Main St Oakley Ca 94561,Sin Dato,37.9973521,-121.7318739,Gym,28
0X80C2Dbdc9A6302930Xc055Ebcc00F8Fc6E,Crossfit Reason,Crossfit Reason 142 W Live Oak Ave Arcadia Ca 91007,Sin Dato,34.1062451,-118.0365343,Gym,33
0X80C2Dbdc9A6302930Xc055Ebcc00F8Fc6E,Crossfit Reason,Crossfit Reason 142 W Live Oak Ave Arcadia Ca 91007,Sin Dato,34.1062451,-118.0365343,Gym,33
0X80C2B64Ba400620D0X7Fd10C155B8F83Ac,Crossfit Inglewood,Crossfit Inglewood 8409 S 8Th Ave Inglewood Ca 90305,Sin Dato,33.9623232,-118.3268309,Gym,8
0X80C2B64Ba400620D0X7Fd10C155B8F83Ac,Crossfit Inglewood,Crossfit Inglewood 8409 S 8Th Ave Inglewood Ca 90305,Sin Dato,33.9623232,-118.3268309,Gym,8
0X8085850Ffc2295E90X6Fd064E25424D99C,Crossfit Sausalito,Crossfit Sausalito 3001 Bridgeway Sausalito Ca 94965,Sin Dato,37.8696016,-122.5038101,Gym,3
0X8085850Ffc2295E90X6Fd064E25424D99C,Crossfit Sausalito,Crossfit Sausalito 3001 Bridgeway Sausalito Ca 94965,Sin Dato,37.8696016,-122.5038101,Gym,3
0X80Ece9C66929102D0X6E516D92B8954186,Fit Republic,Fit Republic 8665 El Camino Real Atascadero Ca 93422,Sin Dato,35.4728737,-120.6527786,Gym,108
0X80Ece9C66929102D0X6E516D92B8954186,Fit Republic,Fit Republic 8665 El Camino Real Atascadero Ca 93422,Sin Dato,35.4728737,-120.6527786,Gym,108
0X80Dcd691512908Bf0Xa79Bbb7Ba213Dffc,Crossfit Lumberyard,Crossfit Lumberyard 855 N Shepard St Anaheim Ca 92806,Sin Dato,33.8499733,-117.8527969,Gym,18
0X80Dcd691512908Bf0Xa79Bbb7Ba213Dffc,Crossfit Lumberyard,Crossfit Lumberyard 855 N Shepard St Anaheim Ca 92806,Sin Dato,33.8499733,-117.8527969,Gym,18
0X80C2Cbeff23B27A90Xbf52Dfffe6C09Bda,Elevate Gym,Elevate Gym 657 W Redondo Beach Blvd Gardena Ca 90247,Sin Dato,33.8934999,-118.28778,Gym,4
0X80C2Cbeff23B27A90Xbf52Dfffe6C09Bda,Elevate Gym,Elevate Gym 657 W Redondo Beach Blvd Gardena Ca 90247,Sin Dato,33.8934999,-118.28778,Gym,4
0X80C3532D370989A90X2B609Cc34438Ff86,Mtc Boxing Club,Mtc Boxing Club 950 W Mill St San Bernardino Ca 92410,Sin Dato,34.0925987,-117.3045411,Gym,6
0X80C3532D370989A90X2B609Cc34438Ff86,Mtc Boxing Club,Mtc Boxing Club 950 W Mill St San Bernardino Ca 92410,Sin Dato,34.0925987,-117.3045411,Gym,6
0X80853Eec8Bbebbfb0Xc5B02Cb1C72Fe5F8,Blue Track,Blue Track 100198101199 Randolph St Fairfield Ca 94535,Sin Dato,38.2787055,-121.9310531,Gym,8
0X80853Eec8Bbebbfb0Xc5B02Cb1C72Fe5F8,Blue Track,Blue Track 100198101199 Randolph St Fairfield Ca 94535,Sin Dato,38.2787055,-121.9310531,Gym,8
0X80C365Be7D5E333B0Xd28B657Dc3B00F0D,Legends Barbell,Legends Barbell 15321 Palmdale Rd Victorville Ca 92392,Sin Dato,34.5059283,-117.3288265,Gym,108
0X80C365Be7D5E333B0Xd28B657Dc3B00F0D,Legends Barbell,Legends Barbell 15321 Palmdale Rd Victorville Ca 92392,Sin Dato,34.5059283,-117.3288265,Gym,108
0X80C8C0Af5Fe402290X65A29B1F146Ebdce,Anytime Fitness,Anytime Fitness 8490 W Desert Inn Rd Las Vegas Nv 89117,Sin Dato,36.1303568,-115.2763948,Gym,45
0X80C8C0Af5Fe402290X65A29B1F146Ebdce,Anytime Fitness,Anytime Fitness 8490 W Desert Inn Rd Las Vegas Nv 89117,Sin Dato,36.1303568,-115.2763948,Gym,45
0X808F7843C79E107D0X38913011494Eafc4,Club Genentech,Club Genentech 340 Dna Way South San Francisco Ca 94080,Sin Dato,37.6558065,-122.3824697,Gym,14
0X808F7843C79E107D0X38913011494Eafc4,Club Genentech,Club Genentech 340 Dna Way South San Francisco Ca 94080,Sin Dato,37.6558065,-122.3824697,Gym,14
0X80C291Ca9E9101690X365491781D6B380E,Get Sweat Studio,Get Sweat Studio 226 N Maclay Ave San Fernando Ca 91340,Sin Dato,34.2853836,-118.4379083,Gym,34
0X80C291Ca9E9101690X365491781D6B380E,Get Sweat Studio,Get Sweat Studio 226 N Maclay Ave San Fernando Ca 91340,Sin Dato,34.2853836,-118.4379083,Gym,34
0X80D9615E005E2A890X6E3B165F47Bd4A3E,Alpine Ranch Crossfit,Alpine Ranch Crossfit 5001 Willows Rd 44 Alpine Ca 91901,Sin Dato,32.8402323,-116.708297,Gym,38
0X80D9615E005E2A890X6E3B165F47Bd4A3E,Alpine Ranch Crossfit,Alpine Ranch Crossfit 5001 Willows Rd 44 Alpine Ca 91901,Sin Dato,32.8402323,-116.708297,Gym,38
0X808438Cd40C926050Xe75De0420B5F4D15,Anytime Fitness,Anytime Fitness 620 Larkfield Center Santa Rosa Ca 95403,Outpost In A Chain Of Compact 24Hour Gyms With Modern Equipment Plus Personal  Group Training,38.502252,-122.7516123,Gym,18
0X808438Cd40C926050Xe75De0420B5F4D15,Anytime Fitness,Anytime Fitness 620 Larkfield Center Santa Rosa Ca 95403,Outpost In A Chain Of Compact 24Hour Gyms With Modern Equipment Plus Personal  Group Training,38.502252,-122.7516123,Gym,18
0X809Adb0Bff7500710X8B172311Ff94609D,Hyperthrive Athletics,Hyperthrive Athletics 6670 Elvas Ave Sacramento Ca 95819,Sin Dato,38.5542719,-121.4256863,Gym,6
0X809Adb0Bff7500710X8B172311Ff94609D,Hyperthrive Athletics,Hyperthrive Athletics 6670 Elvas Ave Sacramento Ca 95819,Sin Dato,38.5542719,-121.4256863,Gym,6
0X808Fc9A3719492050X190D4A8D8Db0F3E0,Intel Gym,Intel Gym 2348 Mission College Blvd Santa Clara Ca 95054,Sin Dato,37.3885045,-121.9661862,Gym,8
